1e-5,0.03,1,16,,,1763473295
1e-5,0.03,1,16,,,1763473618
1e-5,0.03,1,16,,,1763473718
1e-5,0.03,1,16,,,1763473941
1e-5,0.03,1,16,,,1763474105
1e-5,0.03,1,16,,,1763474282
