1e-5,0.03,1,16,,,1763474649
1e-5,0.03,1,16,,,1763475166
1e-5,0.03,1,16,,,1763475515
1e-5,0.03,1,16,,,1763475858
1e-5,0.03,1,16,,,1763489137
